Pixel Position,Calibrated Wavelength (nm)
1362,818.960603420185
1363,819.3152639445404
1364,819.6699100002775
1365,820.0245415873962
1366,820.3791587058968
1367,820.7337613557788
1368,821.0883495370426
1369,821.4429232496881
1370,821.7974824937153
1371,822.152027269124
1372,822.5065575759145
1373,822.8610734140866
1374,823.2155747836405
1375,823.5700616845761
1376,823.9245341168933
1377,824.2789920805922
1378,824.6334355756726
1379,824.9878646021348
1380,825.3422791599787
1381,825.6966792492042
1382,826.0510648698114
1383,826.4054360218004
1384,826.7597927051709
1385,827.1141349199232
1386,827.4684626660571
1387,827.8227759435727
1388,828.1770747524699
1389,828.531359092749
1390,828.8856289644095
1391,829.2398843674519
1392,829.5941253018758
1393,829.9483517676815
1394,830.3025637648689
1395,830.6567612934377
1396,831.0109443533884
1397,831.3651129447207
1398,831.7192670674348
1399,832.0734067215305
1400,832.4275319070078
1401,832.7816426238669
1402,833.1357388721076
1403,833.4898206517299
1404,833.843887962734
1405,834.1979408051197
1406,834.551979178887
1407,834.9060030840362
1408,835.260012520567
1409,835.6140074884793
1410,835.9679879877735
1411,836.3219540184491
1412,836.6759055805067
1413,837.0298426739457
1414,837.3837652987665
1415,837.7376734549691
1416,838.0915671425532
1417,838.4454463615191
1418,838.7993111118665
1419,839.1531613935956
1420,839.5069972067065
1421,839.8608185511989
1422,840.2146254270731
1423,840.568417834329
1424,840.9221957729667
1425,841.2759592429857
1426,841.6297082443866
1427,841.9834427771693
1428,842.3371628413333
1429,842.6908684368793
1430,843.0445595638068
1431,843.3982362221161
1432,843.7518984118071
1433,844.1055461328797
1434,844.459179385334
1435,844.8127981691698
1436,845.1664024843874
1437,845.5199923309867
1438,845.8735677089678
1439,846.2271286183304
1440,846.5806750590748
1441,846.9342070312007
1442,847.2877245347083
1443,847.6412275695977
1444,847.9947161358687
1445,848.3481902335213
1446,848.7016498625558
1447,849.0550950229717
1448,849.4085257147694
1449,849.7619419379489
1450,850.1153436925099
1451,850.4687309784526
1452,850.8221037957769
1453,851.1754621444832
1454,851.5288060245709
1455,851.8821354360402
1456,852.2354503788913
1457,852.5887508531241
1458,852.9420368587384
1459,853.2953083957348
1460,853.6485654641124
1461,854.001808063872
1462,854.3550361950131
1463,854.7082498575357
1464,855.0614490514404
1465,855.4146337767265
1466,855.7678040333942
1467,856.1209598214439
1468,856.4741011408751
1469,856.8272279916878
1470,857.1803403738825
1471,857.5334382874585
1472,857.8865217324164
1473,858.2395907087562
1474,858.5926452164772
1475,858.9456852555802
1476,859.2987108260647
1477,859.651721927931
1478,860.0047185611788
1479,860.3577007258084
1480,860.7106684218197
1481,861.0636216492128
1482,861.4165604079872
1483,861.7694846981435
1484,862.1223945196816
1485,862.4752898726013
1486,862.8281707569024
1487,863.1810371725855
1488,863.5338891196502
1489,863.8867265980964
1490,864.2395496079243
1491,864.592358149134
1492,864.9451522217255
1493,865.2979318256985
1494,865.6506969610532
1495,866.0034476277897
1496,866.3561838259077
1497,866.7089055554075
1498,867.0616128162887
1499,867.4143056085518
1500,867.7669839321966
1501,868.1196477872229
1502,868.472297173631
1503,868.8249320914208
1504,869.1775525405922
1505,869.5301585211455
1506,869.8827500330801
1507,870.2353270763967
1508,870.5878896510949
1509,870.9404377571745
1510,871.292971394636
1511,871.6454905634794
1512,871.9979952637041
1513,872.3504854953105
1514,872.7029612582987
1515,873.0554225526687
1516,873.4078693784202
1517,873.7603017355532
1518,874.1127196240682
1519,874.4651230439647
1520,874.817511995243
1521,875.1698864779028
1522,875.5222464919445
1523,875.8745920373676
1524,876.2269231141727
1525,876.579239722359
1526,876.9315418619274
1527,877.2838295328775
1528,877.6361027352089
1529,877.9883614689222
1530,878.3406057340173
1531,878.6928355304938
1532,879.0450508583522
1533,879.3972517175921
1534,879.7494381082138
1535,880.1016100302172
1536,880.4537674836022
1537,880.8059104683689
1538,881.1580389845171
1539,881.5101530320471
1540,881.8622526109589
1541,882.2143377212524
1542,882.5664083629272
1543,882.918464535984
1544,883.2705062404223
1545,883.6225334762426
1546,883.9745462434441
1547,884.3265445420277
1548,884.6785283719928
1549,885.0304977333394
1550,885.3824526260678
1551,885.7343930501781
1552,886.0863190056698
1553,886.4382304925432
1554,886.7901275107984
1555,887.1420100604353
1556,887.4938781414537
1557,887.8457317538539
1558,888.1975708976356
1559,888.5493955727991
1560,888.9012057793443
1561,889.2530015172711
1562,889.6047827865798
1563,889.95654958727
1564,890.3083019193418
1565,890.6600397827954
1566,891.0117631776304
1567,891.3634721038475
1568,891.715166561446
1569,892.0668465504261
1570,892.4185120707882
1571,892.7701631225318
1572,893.1217997056569
1573,893.473421820164
1574,893.8250294660525
1575,894.1766226433228
1576,894.5282013519748
1577,894.8797655920084
1578,895.2313153634236
1579,895.5828506662208
1580,895.9343715003993
1581,896.2858778659597
1582,896.6373697629017
1583,896.9888471912254
1584,897.3403101509307
1585,897.6917586420177
1586,898.0431926644865
1587,898.3946122183368
1588,898.7460173035688
1589,899.0974079201826
1590,899.4487840681779
1591,899.800145747555
1592,900.1514929583138
1593,900.5028257004542
1594,900.8541439739763
1595,901.2054477788799
1596,901.5567371151653
1597,901.9080119828325
1598,902.2592723818814
1599,902.6105183123118
1600,902.961749774124
1601,903.3129667673177
1602,903.6641692918931
1603,904.0153573478503
1604,904.3665309351891
1605,904.7176900539096
1606,905.0688347040118
1607,905.4199648854956
1608,905.7710805983611
1609,906.1221818426084
1610,906.4732686182372
1611,906.8243409252477
1612,907.17539876364
1613,907.5264421334139
1614,907.8774710345695
1615,908.2284854671066
1616,908.5794854310257
1617,908.9304709263263
1618,909.2814419530084
1619,909.6323985110723
1620,909.983340600518
1621,910.3342682213452
1622,910.6851813735543
1623,911.0360800571448
1624,911.3869642721172
1625,911.7378340184712
1626,912.0886892962067
1627,912.4395301053241
1628,912.7903564458231
1629,913.1411683177037
1630,913.4919657209662
1631,913.8427486556102
1632,914.1935171216358
1633,914.5442711190433
1634,914.8950106478321
1635,915.2457357080029
1636,915.5964462995553
1637,915.9471424224894
1638,916.2978240768052
1639,916.6484912625026
1640,916.9991439795815
1641,917.3497822280424
1642,917.7004060078848
1643,918.051015319109
1644,918.4016101617146
1645,918.7521905357021
1646,919.1027564410713
1647,919.4533078778222
1648,919.8038448459545
1649,920.1543673454687
1650,920.5048753763645
1651,920.855368938642
1652,921.2058480323012
1653,921.556312657342
1654,921.9067628137645
1655,922.2571985015688
1656,922.6076197207547
1657,922.9580264713222
1658,923.3084187532713
1659,923.6587965666022
1660,924.0091599113148
1661,924.3595087874089
1662,924.709843194885
1663,925.0601631337427
1664,925.4104686039818
1665,925.7607596056027
1666,926.1110361386054
1667,926.4612982029896
1668,926.8115457987556
1669,927.161778925903
1670,927.5119975844325
1671,927.8622017743435
1672,928.212391495636
1673,928.5625667483105
1674,928.9127275323665
1675,929.262873847804
1676,929.6130056946233
1677,929.9631230728244
1678,930.3132259824072
1679,930.6633144233715
1680,931.0133883957176
1681,931.3634478994452
1682,931.7134929345546
1683,932.0635235010457
1684,932.4135395989183
1685,932.7635412281729
1686,933.1135283888088
1687,933.4635010808267
1688,933.813459304226
1689,934.1634030590071
1690,934.51333234517
1691,934.8632471627143
1692,935.2131475116405
1693,935.5630333919485
1694,935.9129048036377
1695,936.262761746709
1696,936.6126042211617
1697,936.9624322269963
1698,937.3122457642125
1699,937.6620448328101
1700,938.0118294327897
1701,938.361599564151
1702,938.7113552268938
1703,939.0610964210184
1704,939.4108231465245
1705,939.7605354034124
1706,940.110233191682
1707,940.4599165113332
1708,940.8095853623661
1709,941.1592397447807
1710,941.5088796585769
1711,941.8585051037549
1712,942.2081160803145
1713,942.5577125882558
1714,942.9072946275787
1715,943.2568621982834
1716,943.6064153003697
1717,943.9559539338377
1718,944.3054780986872
1719,944.6549877949185
1720,945.0044830225315
1721,945.3539637815263
1722,945.7034300719026
1723,946.0528818936607
1724,946.4023192468003
1725,946.7517421313216
1726,947.1011505472247
1727,947.4505444945094
1728,947.7999239731757
1729,948.1492889832239
1730,948.4986395246535
1731,948.8479755974649
1732,949.1972972016581
1733,949.5466043372328
1734,949.8958970041892
1735,950.2451752025272
1736,950.5944389322472
1737,950.9436881933484
1738,951.2929229858316
1739,951.6421433096964
1740,951.9913491649429
1741,952.3405405515712
1742,952.689717469581
1743,953.0388799189723
1744,953.3880278997456
1745,953.7371614119004
1746,954.086280455437
1747,954.4353850303551
1748,954.7844751366549
1749,955.1335507743365
1750,955.4826119433997
1751,955.8316586438445
1752,956.1806908756712
1753,956.5297086388794
1754,956.8787119334693
1755,957.227700759441
1756,957.5766751167941
1757,957.9256350055291
1758,958.2745804256456
1759,958.6235113771438
1760,958.9724278600238
1761,959.3213298742855
1762,959.6702174199288
1763,960.0190904969538
1764,960.3679491053604
1765,960.7167932451487
1766,961.0656229163187
1767,961.4144381188703
1768,961.7632388528036
1769,962.1120251181187
1770,962.4607969148153
1771,962.8095542428937
1772,963.1582971023538
1773,963.5070254931954
1774,963.8557394154188
1775,964.2044388690238
1776,964.5531238540107
1777,964.9017943703791
1778,965.250450418129
1779,965.5990919972608
1780,965.9477191077742
1781,966.2963317496694
1782,966.6449299229462
1783,966.9935136276044
1784,967.3420828636447
1785,967.6906376310665
1786,968.03917792987
1787,968.387703760055
1788,968.7362151216219
1789,969.0847120145704
1790,969.4331944389005
1791,969.7816623946123
1792,970.1301158817059
1793,970.478554900181
1794,970.8269794500379
1795,971.1753895312766
1796,971.5237851438967
1797,971.8721662878986
1798,972.220532963282
1799,972.5688851700475
1800,972.9172229081942
1801,973.2655461777229
1802,973.6138549786331
1803,973.962149310925
1804,974.3104291745985
1805,974.6586945696538
1806,975.0069454960908
1807,975.3551819539096
1808,975.7034039431096
1809,976.0516114636916
1810,976.3998045156554
1811,976.7479830990005
1812,977.0961472137276
1813,977.4442968598362
1814,977.7924320373265
1815,978.1405527461986
1816,978.4886589864523
1817,978.8367507580876
1818,979.1848280611048
1819,979.5328908955034
1820,979.8809392612839
1821,980.2289731584458
1822,980.5769925869895
1823,980.9249975469149
1824,981.2729880382219
1825,981.6209640609109
1826,981.9689256149811
1827,982.3168727004334
1828,982.6648053172671
1829,983.0127234654826
1830,983.3606271450797
1831,983.7085163560585
1832,984.0563910984188
1833,984.4042513721611
1834,984.7520971772849
1835,985.0999285137902
1836,985.4477453816774
1837,985.7955477809464
1838,986.1433357115968
1839,986.491109173629
1840,986.8388681670428
1841,987.1866126918383
1842,987.5343427480157
1843,987.8820583355744
1844,988.229759454515
1845,988.5774461048372
1846,988.925118286541
1847,989.2727759996267
1848,989.6204192440939
1849,989.9680480199429
1850,990.3156623271734
1851,990.6632621657857
1852,991.0108475357797
1853,991.3584184371553
1854,991.7059748699126
1855,992.0535168340516
1856,992.4010443295722
1857,992.7485573564745
1858,993.0960559147584
1859,993.443540004424
1860,993.7910096254714
1861,994.1384647779005
1862,994.4859054617111
1863,994.8333316769035
1864,995.1807434234775
1865,995.5281407014331
1866,995.8755235107706
1867,996.2228918514897
1868,996.5702457235902
1869,996.9175851270727
1870,997.2649100619367
1871,997.6122205281827
1872,997.9595165258099
1873,998.306798054819
1874,998.6540651152097
1875,999.0013177069823
1876,999.3485558301363
1877,999.6957794846721
1878,1000.0429886705897
1879,1000.3901833878888
1880,1000.7373636365696
1881,1001.084529416632
1882,1001.4316807280761
1883,1001.778817570902
1884,1002.1259399451096
1885,1002.4730478506988
1886,1002.8201412876697
1887,1003.1672202560221
1888,1003.5142847557563
1889,1003.8613347868722
1890,1004.2083703493697
1891,1004.5553914432489
1892,1004.9023980685099
1893,1005.2493902251524
1894,1005.5963679131767
1895,1005.9433311325824
1896,1006.2902798833702
1897,1006.6372141655395
1898,1006.9841339790903
1899,1007.3310393240231
1900,1007.6779302003372
1901,1008.0248066080333
1902,1008.3716685471109
1903,1008.7185160175702
1904,1009.0653490194111
1905,1009.412167552634
1906,1009.7589716172381
1907,1010.1057612132242
1908,1010.4525363405917
1909,1010.7992969993411
1910,1011.1460431894723
1911,1011.492774910985
1912,1011.8394921638792
1913,1012.1861949481554
1914,1012.5328832638129
1915,1012.8795571108524
1916,1013.2262164892736
1917,1013.5728613990761
1918,1013.9194918402607
1919,1014.2661078128267
1920,1014.6127093167745
1921,1014.959296352104
1922,1015.3058689188151
1923,1015.652427016908
1924,1015.9989706463823
1925,1016.3454998072384
1926,1016.6920144994763
1927,1017.0385147230957
1928,1017.3850004780968
1929,1017.7314717644797
1930,1018.0779285822441
1931,1018.4243709313903
1932,1018.7707988119182
1933,1019.1172122238277
1934,1019.4636111671189
1935,1019.8099956417918
